,LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,makeStop,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,anyo,nextPit
2,1900-01-01 00:02:12.826,3.0,SOFT,4.0,False,4,1.0,16.3,1,True,51.0,35.6,1.0,sirotkin,2:14.646,vettel,2:13.906,1.0,2018,25.0
3,1900-01-01 00:02:08.778,4.0,SOFT,5.0,False,4,1.0,15.9,0,True,52.0,34.0,1.0,sirotkin,2:13.632,vettel,2:08.681,1.0,2018,25.0
4,1900-01-01 00:02:10.440,5.0,SOFT,6.0,False,4,1.0,16.1,0,True,52.4,36.2,1.0,sirotkin,2:07.410,vettel,2:09.827,1.0,2018,25.0
5,1900-01-01 00:02:13.880,6.0,SOFT,7.0,False,4,1.0,16.7,0,False,51.5,36.6,1.0,sirotkin,1:59.521,vettel,2:13.232,1.0,2018,25.0
6,1900-01-01 00:01:22.990,7.0,SOFT,8.0,False,1,1.0,16.4,0,False,50.3,36.7,1.0,brendon_hartley,1:30.479,vettel,1:23.604,1.0,2018,25.0
7,1900-01-01 00:01:21.631,8.0,SOFT,9.0,False,1,1.0,16.3,0,False,50.9,36.7,1.0,brendon_hartley,1:26.554,vettel,1:22.259,1.0,2018,25.0
8,1900-01-01 00:01:21.386,9.0,SOFT,10.0,False,1,1.0,16.3,0,True,51.4,35.4,1.0,brendon_hartley,1:25.665,vettel,1:22.475,1.0,2018,25.0
9,1900-01-01 00:01:21.790,10.0,SOFT,11.0,False,1,1.0,16.2,0,True,51.0,35.1,1.0,brendon_hartley,1:25.523,vettel,1:22.536,1.0,2018,25.0
10,1900-01-01 00:01:21.808,11.0,SOFT,12.0,False,1,1.0,16.4,0,True,52.4,35.7,1.0,brendon_hartley,1:25.151,vettel,1:22.300,1.0,2018,25.0
11,1900-01-01 00:01:21.810,12.0,SOFT,13.0,False,1,1.0,16.6,0,True,50.7,36.3,1.0,brendon_hartley,1:24.969,vettel,1:22.875,1.0,2018,25.0
12,1900-01-01 00:01:21.936,13.0,SOFT,14.0,False,1,1.0,16.5,0,True,50.2,35.8,1.0,brendon_hartley,1:25.515,vettel,1:22.320,1.0,2018,25.0
13,1900-01-01 00:01:21.574,14.0,SOFT,15.0,False,1,1.0,16.4,0,True,51.8,33.2,1.0,brendon_hartley,1:25.890,vettel,1:22.162,1.0,2018,25.0
14,1900-01-01 00:01:21.778,15.0,SOFT,16.0,False,1,1.0,16.2,0,True,51.6,32.6,1.0,brendon_hartley,1:24.707,vettel,1:22.231,1.0,2018,25.0
15,1900-01-01 00:01:21.562,16.0,SOFT,17.0,False,1,1.0,16.1,0,True,51.2,32.5,1.0,brendon_hartley,1:24.086,vettel,1:22.043,1.0,2018,25.0
16,1900-01-01 00:01:21.509,17.0,SOFT,18.0,False,1,1.0,16.0,0,True,51.9,31.8,1.0,brendon_hartley,1:24.194,bottas,1:21.956,1.0,2018,25.0
17,1900-01-01 00:01:21.328,18.0,SOFT,19.0,False,1,1.0,15.8,0,True,52.8,31.4,1.0,brendon_hartley,1:24.529,bottas,1:21.485,1.0,2018,25.0
18,1900-01-01 00:01:21.393,19.0,SOFT,20.0,False,1,1.0,15.9,0,True,52.8,31.1,1.0,brendon_hartley,1:24.758,bottas,1:24.219,1.0,2018,25.0
19,1900-01-01 00:01:21.334,20.0,SOFT,21.0,False,1,1.0,15.8,0,True,53.8,30.8,1.0,brendon_hartley,1:24.331,raikkonen,1:21.993,1.0,2018,25.0
20,1900-01-01 00:01:21.157,21.0,SOFT,22.0,False,1,1.0,15.9,0,True,53.3,30.6,1.0,stroll,1:41.230,raikkonen,1:21.963,1.0,2018,25.0
21,1900-01-01 00:01:20.849,22.0,SOFT,23.0,False,1,1.0,15.7,0,False,52.8,29.7,1.0,stroll,1:23.280,raikkonen,1:21.946,1.0,2018,25.0
22,1900-01-01 00:01:21.045,23.0,SOFT,24.0,False,1,1.0,15.7,0,True,53.3,30.2,1.0,stroll,1:25.187,raikkonen,1:21.531,1.0,2018,25.0
23,1900-01-01 00:01:21.662,24.0,SOFT,25.0,False,1,1.0,15.7,0,True,53.2,30.2,1.0,stroll,1:23.537,max_verstappen,1:22.241,1.0,2018,25.0
24,1900-01-01 00:01:24.565,25.0,SOFT,26.0,False,1,1.0,15.8,0,True,53.5,29.7,1.0,sirotkin,1:43.641,max_verstappen,1:21.290,1.0,2018,66.0
25,1900-01-01 00:01:40.689,26.0,MEDIUM,1.0,True,1,2.0,15.8,1,True,53.2,29.6,2.0,max_verstappen,1:21.192,ricciardo,1:22.592,1.0,2018,66.0
26,1900-01-01 00:01:20.131,27.0,MEDIUM,2.0,True,1,2.0,15.8,0,True,53.7,29.3,2.0,max_verstappen,1:21.370,ricciardo,1:22.008,1.0,2018,66.0
27,1900-01-01 00:01:20.711,28.0,MEDIUM,3.0,True,1,2.0,15.9,0,True,53.3,29.6,2.0,max_verstappen,1:20.603,ricciardo,1:22.041,1.0,2018,66.0
28,1900-01-01 00:01:20.713,29.0,MEDIUM,4.0,True,1,2.0,15.7,0,True,53.3,29.6,2.0,max_verstappen,1:21.396,ricciardo,1:22.459,1.0,2018,66.0
29,1900-01-01 00:01:21.074,30.0,MEDIUM,5.0,True,1,2.0,15.6,0,True,53.8,29.0,2.0,max_verstappen,1:21.372,ricciardo,1:21.403,1.0,2018,66.0
30,1900-01-01 00:01:20.948,31.0,MEDIUM,6.0,True,1,2.0,15.6,0,True,54.5,28.9,2.0,max_verstappen,1:21.366,ricciardo,1:21.285,1.0,2018,66.0
31,1900-01-01 00:01:21.600,32.0,MEDIUM,7.0,True,1,2.0,15.7,0,True,54.7,28.9,2.0,max_verstappen,1:21.232,ricciardo,1:21.312,1.0,2018,66.0
32,1900-01-01 00:01:21.228,33.0,MEDIUM,8.0,True,1,2.0,15.8,0,True,54.4,28.9,2.0,max_verstappen,1:21.501,ricciardo,1:24.538,1.0,2018,66.0
33,1900-01-01 00:01:21.854,34.0,MEDIUM,9.0,True,1,2.0,15.6,0,True,54.0,29.0,1.0,ocon,1:24.285,max_verstappen,1:24.621,1.0,2018,66.0
34,1900-01-01 00:01:20.542,35.0,MEDIUM,10.0,True,1,2.0,15.6,0,True,53.4,28.8,1.0,sirotkin,1:26.513,vettel,1:20.817,1.0,2018,66.0
35,1900-01-01 00:01:20.359,36.0,MEDIUM,11.0,True,1,2.0,15.8,0,True,53.6,30.3,1.0,sirotkin,1:23.554,vettel,1:20.830,1.0,2018,66.0
36,1900-01-01 00:01:21.296,37.0,MEDIUM,12.0,True,1,2.0,15.9,0,True,52.5,30.9,1.0,sirotkin,1:23.071,vettel,1:21.091,1.0,2018,66.0
37,1900-01-01 00:01:20.363,38.0,MEDIUM,13.0,True,1,2.0,16.0,0,True,53.2,31.5,1.0,sirotkin,1:22.756,vettel,1:21.310,1.0,2018,66.0
38,1900-01-01 00:01:20.810,39.0,MEDIUM,14.0,True,1,2.0,15.9,0,False,51.7,32.2,1.0,sirotkin,1:30.161,vettel,1:21.336,1.0,2018,66.0
39,1900-01-01 00:01:20.507,40.0,MEDIUM,15.0,True,2,2.0,15.9,0,True,52.5,32.0,1.0,sirotkin,2:02.453,vettel,1:21.265,1.0,2018,66.0
40,1900-01-01 00:01:48.590,41.0,MEDIUM,16.0,True,26,2.0,16.2,0,True,52.6,30.7,1.0,sirotkin,2:01.922,vettel,1:55.212,1.0,2018,66.0
41,1900-01-01 00:02:02.018,42.0,MEDIUM,17.0,True,67,2.0,16.1,0,True,51.2,30.3,1.0,sirotkin,1:46.753,bottas,1:56.214,1.0,2018,66.0
42,1900-01-01 00:01:24.158,43.0,MEDIUM,18.0,True,72,2.0,15.9,0,True,52.3,30.6,1.0,sirotkin,1:23.002,bottas,1:21.790,1.0,2018,66.0
43,1900-01-01 00:01:20.625,44.0,MEDIUM,19.0,True,1,2.0,16.1,0,True,52.1,32.5,1.0,sirotkin,1:23.105,bottas,1:21.378,1.0,2018,66.0
44,1900-01-01 00:01:20.425,45.0,MEDIUM,20.0,True,1,2.0,16.1,0,True,52.4,33.0,1.0,sirotkin,1:22.971,bottas,1:19.944,1.0,2018,66.0
45,1900-01-01 00:01:20.621,46.0,MEDIUM,21.0,True,1,2.0,16.2,0,True,52.4,33.4,1.0,sirotkin,1:26.380,bottas,1:20.240,1.0,2018,66.0
46,1900-01-01 00:01:19.766,47.0,MEDIUM,22.0,True,1,2.0,16.7,0,True,51.6,34.3,1.0,sirotkin,1:23.805,bottas,1:20.381,1.0,2018,66.0
47,1900-01-01 00:01:20.200,48.0,MEDIUM,23.0,True,1,2.0,16.8,0,True,49.9,32.3,1.0,sirotkin,1:23.004,bottas,1:21.942,1.0,2018,66.0
48,1900-01-01 00:01:19.983,49.0,MEDIUM,24.0,True,1,2.0,16.8,0,True,49.7,31.9,1.0,sirotkin,1:24.499,bottas,1:19.828,1.0,2018,66.0
49,1900-01-01 00:01:19.902,50.0,MEDIUM,25.0,True,1,2.0,15.8,0,True,50.7,31.2,1.0,sirotkin,1:24.778,bottas,1:20.492,1.0,2018,66.0
50,1900-01-01 00:01:19.634,51.0,MEDIUM,26.0,True,1,2.0,15.9,0,True,51.5,31.1,1.0,sirotkin,1:25.045,bottas,1:19.924,1.0,2018,66.0
51,1900-01-01 00:01:19.984,52.0,MEDIUM,27.0,True,1,2.0,15.8,0,True,51.2,31.4,1.0,sirotkin,1:23.155,bottas,1:19.987,1.0,2018,66.0
52,1900-01-01 00:01:19.831,53.0,MEDIUM,28.0,True,1,2.0,15.9,0,True,51.6,30.7,1.0,sirotkin,1:22.754,bottas,1:20.092,1.0,2018,66.0
53,1900-01-01 00:01:20.007,54.0,MEDIUM,29.0,True,1,2.0,16.0,0,True,51.7,30.7,1.0,sirotkin,1:25.471,bottas,1:19.946,1.0,2018,66.0
54,1900-01-01 00:01:19.860,55.0,MEDIUM,30.0,True,1,2.0,16.2,0,True,51.5,31.7,1.0,sirotkin,1:22.829,bottas,1:19.837,1.0,2018,66.0
55,1900-01-01 00:01:19.811,56.0,MEDIUM,31.0,True,1,2.0,16.1,0,True,51.8,33.2,1.0,sirotkin,1:22.886,bottas,1:19.478,1.0,2018,66.0
56,1900-01-01 00:01:19.443,57.0,MEDIUM,32.0,True,1,2.0,16.5,0,True,51.0,33.2,1.0,sirotkin,1:22.680,bottas,1:19.940,1.0,2018,66.0
57,1900-01-01 00:01:19.488,58.0,MEDIUM,33.0,True,1,2.0,16.7,0,True,50.4,33.2,1.0,sirotkin,1:22.689,bottas,1:20.098,1.0,2018,66.0
58,1900-01-01 00:01:19.614,59.0,MEDIUM,34.0,True,1,2.0,16.9,0,False,49.5,32.9,1.0,sirotkin,1:28.346,bottas,1:20.169,1.0,2018,66.0
59,1900-01-01 00:01:21.819,60.0,MEDIUM,35.0,True,1,2.0,16.7,0,False,50.4,32.4,1.0,sirotkin,1:24.438,bottas,1:20.006,1.0,2018,66.0
60,1900-01-01 00:01:20.470,61.0,MEDIUM,36.0,True,1,2.0,16.8,0,False,50.2,32.3,1.0,sirotkin,1:22.702,bottas,1:19.819,1.0,2018,66.0
61,1900-01-01 00:01:19.152,62.0,MEDIUM,37.0,True,1,2.0,17.0,0,False,50.1,32.3,1.0,sirotkin,1:24.779,bottas,1:19.872,1.0,2018,66.0
62,1900-01-01 00:01:19.822,63.0,MEDIUM,38.0,True,1,2.0,17.1,0,False,49.6,31.6,1.0,sirotkin,1:23.323,bottas,1:20.058,1.0,2018,66.0
63,1900-01-01 00:01:19.133,64.0,MEDIUM,39.0,True,1,2.0,17.0,0,False,49.5,30.9,1.0,ericsson,1:24.541,bottas,1:20.421,1.0,2018,66.0
64,1900-01-01 00:01:19.425,65.0,MEDIUM,40.0,True,1,2.0,16.9,0,False,49.5,30.7,1.0,alonso,1:21.059,bottas,1:21.130,1.0,2018,66.0
65,1900-01-01 00:01:20.393,66.0,MEDIUM,41.0,True,1,2.0,16.5,0,False,51.2,29.8,,,,,,1.0,2018,66.0
67,1900-01-01 00:01:23.657,2.0,SOFT,5.0,False,1,1.0,19.7,0,False,58.7,41.8,1.0,raikkonen,1:25.550,bottas,1:23.495,2.0,2019,27.0
68,1900-01-01 00:01:23.183,3.0,SOFT,6.0,False,1,1.0,19.8,0,False,58.1,41.8,1.0,russell,1:28.553,bottas,1:23.021,2.0,2019,27.0
69,1900-01-01 00:01:22.782,4.0,SOFT,7.0,False,1,1.0,19.8,0,False,57.5,41.8,1.0,russell,1:26.660,bottas,1:23.161,2.0,2019,27.0
70,1900-01-01 00:01:22.698,5.0,SOFT,8.0,False,1,1.0,19.5,0,False,60.5,41.3,1.0,russell,1:26.616,bottas,1:22.676,2.0,2019,27.0
71,1900-01-01 00:01:22.310,6.0,SOFT,9.0,False,1,1.0,19.7,0,False,59.6,41.3,1.0,russell,1:26.713,bottas,1:22.536,2.0,2019,27.0
72,1900-01-01 00:01:22.254,7.0,SOFT,10.0,False,1,1.0,19.8,0,False,59.1,41.4,1.0,giovinazzi,1:43.822,bottas,1:22.589,2.0,2019,27.0
73,1900-01-01 00:01:22.355,8.0,SOFT,11.0,False,1,1.0,20.0,0,False,58.3,41.2,1.0,giovinazzi,1:24.731,bottas,1:22.260,2.0,2019,27.0
74,1900-01-01 00:01:21.972,9.0,SOFT,12.0,False,1,1.0,20.2,0,False,57.8,41.6,1.0,giovinazzi,1:24.947,bottas,1:22.296,2.0,2019,27.0
75,1900-01-01 00:01:21.974,10.0,SOFT,13.0,False,1,1.0,19.9,0,False,59.5,41.4,1.0,giovinazzi,1:25.012,bottas,1:22.211,2.0,2019,27.0
76,1900-01-01 00:01:22.284,11.0,SOFT,14.0,False,1,1.0,20.2,0,False,58.7,41.3,1.0,giovinazzi,1:24.979,bottas,1:22.275,2.0,2019,27.0
77,1900-01-01 00:01:21.998,12.0,SOFT,15.0,False,1,1.0,20.3,0,False,58.9,41.4,1.0,giovinazzi,1:24.686,bottas,1:22.300,2.0,2019,27.0
78,1900-01-01 00:01:21.947,13.0,SOFT,16.0,False,1,1.0,20.3,0,False,57.3,41.1,1.0,giovinazzi,1:24.933,bottas,1:22.097,2.0,2019,27.0
79,1900-01-01 00:01:22.151,14.0,SOFT,17.0,False,1,1.0,20.2,0,False,57.4,40.9,1.0,giovinazzi,1:25.162,bottas,1:21.979,2.0,2019,27.0
80,1900-01-01 00:01:21.766,15.0,SOFT,18.0,False,1,1.0,20.2,0,False,57.8,40.9,1.0,giovinazzi,1:25.182,bottas,1:22.094,2.0,2019,27.0
81,1900-01-01 00:01:21.913,16.0,SOFT,19.0,False,1,1.0,20.3,0,False,55.9,41.0,1.0,giovinazzi,1:25.156,bottas,1:22.190,2.0,2019,27.0
82,1900-01-01 00:01:21.904,17.0,SOFT,20.0,False,1,1.0,20.1,0,False,56.9,40.9,1.0,giovinazzi,1:27.031,bottas,1:22.174,2.0,2019,27.0
83,1900-01-01 00:01:22.741,18.0,SOFT,21.0,False,1,1.0,20.0,0,False,57.0,40.6,1.0,giovinazzi,1:25.919,bottas,1:22.415,2.0,2019,27.0
84,1900-01-01 00:01:22.991,19.0,SOFT,22.0,False,1,1.0,20.3,0,False,56.1,40.6,1.0,giovinazzi,1:27.574,bottas,1:23.479,2.0,2019,27.0
85,1900-01-01 00:01:21.527,20.0,SOFT,23.0,False,1,1.0,20.3,0,False,56.1,40.6,1.0,kubica,1:27.593,bottas,1:23.423,2.0,2019,27.0
86,1900-01-01 00:01:22.386,21.0,SOFT,24.0,False,1,1.0,20.8,0,False,55.2,41.2,1.0,kubica,1:27.854,bottas,1:23.410,2.0,2019,27.0
87,1900-01-01 00:01:22.383,22.0,SOFT,25.0,False,1,1.0,21.0,0,False,54.7,41.2,1.0,kubica,1:26.495,bottas,1:22.731,2.0,2019,27.0
88,1900-01-01 00:01:22.466,23.0,SOFT,26.0,False,1,1.0,21.1,0,False,54.7,41.1,1.0,kubica,1:26.406,bottas,1:22.797,2.0,2019,27.0
89,1900-01-01 00:01:22.260,24.0,SOFT,27.0,False,1,1.0,20.9,0,False,53.2,41.0,1.0,kubica,1:26.383,bottas,1:23.405,2.0,2019,27.0
90,1900-01-01 00:01:22.886,25.0,SOFT,28.0,False,1,1.0,20.5,0,False,54.6,40.4,1.0,kubica,1:27.738,bottas,1:23.910,2.0,2019,27.0
91,1900-01-01 00:01:22.926,26.0,SOFT,29.0,False,1,1.0,20.3,0,False,54.6,40.4,1.0,kubica,1:27.423,bottas,1:27.529,2.0,2019,27.0
92,1900-01-01 00:01:26.194,27.0,SOFT,30.0,False,1,1.0,20.8,0,False,53.5,41.0,1.0,kubica,1:28.725,bottas,1:41.045,2.0,2019,27.0
93,1900-01-01 00:01:41.228,28.0,MEDIUM,1.0,True,1,2.0,20.8,1,False,51.4,40.7,1.0,kubica,1:27.598,bottas,1:21.593,2.0,2019,46.0
94,1900-01-01 00:01:22.131,29.0,MEDIUM,2.0,True,1,2.0,20.5,0,False,52.3,40.4,1.0,kubica,1:26.688,bottas,1:20.857,2.0,2019,46.0
