LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT,compound_WET
114.667,20.0,2.0,1,24,2.0,raikkonen,0,27.9,0,40.7,43.6,16.0,134.173,115.933,14.0,2020,26.0,1,0,0,0,0,0
118.974,21.0,3.0,1,4,2.0,raikkonen,0,27.8,0,40.6,43.9,16.0,134.369,117.406,14.0,2020,26.0,1,0,0,0,0,0
104.371,22.0,4.0,1,4,2.0,raikkonen,0,27.7,0,41.4,43.9,12.0,135.968,134.053,14.0,2020,26.0,1,0,0,0,0,0
115.684,23.0,5.0,1,4,2.0,raikkonen,0,28.1,0,40.4,43.7,5.0,116.623,115.578,14.0,2020,26.0,1,0,0,0,0,0
87.134,24.0,6.0,1,2,2.0,raikkonen,0,28.5,0,40.2,43.9,4.0,86.016,87.887,14.0,2020,26.0,1,0,0,0,0,0
117.398,25.0,7.0,1,24,2.0,raikkonen,0,28.6,0,38.7,44.3,4.0,117.481,117.955,14.0,2020,26.0,1,0,0,0,0,0
137.083,28.0,2.0,1,1,3.0,raikkonen,0,28.1,0,39.5,36.9,2.0,139.007,136.861,14.0,2020,53.0,0,0,0,1,0,0
84.835,29.0,3.0,1,1,3.0,raikkonen,0,28.1,0,39.5,36.2,2.0,84.607,85.496,14.0,2020,53.0,0,0,0,1,0,0
84.955,30.0,4.0,1,1,3.0,raikkonen,0,28.4,0,40.1,36.2,2.0,84.707,85.035,14.0,2020,53.0,0,0,0,1,0,0
85.064,31.0,5.0,1,1,3.0,raikkonen,0,28.4,0,39.2,36.1,2.0,84.642,84.242,14.0,2020,53.0,0,0,0,1,0,0
84.856,32.0,6.0,1,1,3.0,raikkonen,0,28.5,0,39.7,36.2,2.0,84.257,84.392,14.0,2020,53.0,0,0,0,1,0,0
84.926,33.0,7.0,1,1,3.0,raikkonen,0,28.5,0,39.5,36.2,2.0,84.044,84.461,14.0,2020,53.0,0,0,0,1,0,0
86.295,34.0,8.0,1,1,3.0,raikkonen,0,28.8,0,38.9,36.0,3.0,84.398,85.134,14.0,2020,53.0,0,0,0,1,0,0
86.632,35.0,9.0,1,1,3.0,raikkonen,0,28.9,0,39.2,36.0,4.0,84.743,85.549,14.0,2020,53.0,0,0,0,1,0,0
85.851,36.0,10.0,1,1,3.0,raikkonen,0,28.6,0,39.6,36.1,5.0,84.518,85.003,14.0,2020,53.0,0,0,0,1,0,0
86.169,37.0,11.0,1,1,3.0,raikkonen,0,28.2,0,39.3,35.7,6.0,84.194,85.252,14.0,2020,53.0,0,0,0,1,0,0
85.642,38.0,12.0,1,1,3.0,raikkonen,0,28.3,0,39.8,35.6,7.0,83.898,84.969,14.0,2020,53.0,0,0,0,1,0,0
85.034,39.0,13.0,1,1,3.0,raikkonen,0,28.3,0,39.4,35.8,7.0,84.403,84.848,14.0,2020,53.0,0,0,0,1,0,0
85.002,40.0,14.0,1,1,3.0,raikkonen,0,28.2,0,39.5,35.8,7.0,84.167,85.273,14.0,2020,53.0,0,0,0,1,0,0
85.263,41.0,15.0,1,1,3.0,raikkonen,0,28.4,0,39.1,36.0,7.0,84.129,85.304,14.0,2020,53.0,0,0,0,1,0,0
85.312,42.0,16.0,1,1,3.0,raikkonen,0,28.7,0,38.0,35.9,7.0,85.232,85.157,14.0,2020,53.0,0,0,0,1,0,0
87.247,43.0,17.0,1,1,3.0,raikkonen,0,28.7,0,38.1,36.5,8.0,84.878,86.108,14.0,2020,53.0,0,0,0,1,0,0
85.988,44.0,18.0,1,1,3.0,raikkonen,0,28.6,0,38.7,36.3,9.0,84.479,85.547,14.0,2020,53.0,0,0,0,1,0,0
85.729,45.0,19.0,1,1,3.0,raikkonen,0,28.3,0,39.4,36.9,9.0,84.654,85.523,14.0,2020,53.0,0,0,0,1,0,0
87.555,46.0,20.0,1,1,3.0,raikkonen,0,28.4,0,39.2,36.9,11.0,85.315,85.835,14.0,2020,53.0,0,0,0,1,0,0
85.676,47.0,21.0,1,1,3.0,raikkonen,0,28.5,0,39.9,37.6,11.0,84.011,85.388,14.0,2020,53.0,0,0,0,1,0,0
85.509,48.0,22.0,1,1,3.0,raikkonen,0,28.6,0,39.1,37.7,11.0,84.231,85.669,14.0,2020,53.0,0,0,0,1,0,0
85.891,49.0,23.0,1,1,3.0,raikkonen,0,28.1,0,40.8,37.5,11.0,85.049,85.487,14.0,2020,53.0,0,0,0,1,0,0
85.828,50.0,24.0,1,1,3.0,raikkonen,0,27.9,0,41.6,37.3,11.0,84.336,85.926,14.0,2020,53.0,0,0,0,1,0,0
86.924,51.0,25.0,1,1,3.0,raikkonen,0,27.8,0,41.9,36.2,11.0,84.821,86.705,14.0,2020,53.0,0,0,0,1,0,0
87.447,52.0,26.0,1,1,3.0,raikkonen,0,27.8,0,41.9,36.2,12.0,85.647,86.018,14.0,2020,53.0,0,0,0,1,0,0
87.243,53.0,27.0,1,1,3.0,raikkonen,0,27.6,0,42.0,36.1,13.0,85.462,86.137,14.0,2020,53.0,0,0,0,1,0,0
88.308,2.0,5.0,0,1,1.0,albon,0,27.8,0,39.7,44.0,15.0,88.219,88.613,9.0,2020,22.0,0,0,0,1,0,0
86.964,3.0,6.0,0,1,1.0,albon,0,27.9,0,39.9,44.2,15.0,87.114,87.027,9.0,2020,22.0,0,0,0,1,0,0
86.472,4.0,7.0,0,1,1.0,albon,0,28.3,0,39.7,45.0,14.0,86.623,87.834,9.0,2020,22.0,0,0,0,1,0,0
86.159,5.0,8.0,0,1,1.0,albon,0,28.0,0,40.0,44.7,14.0,86.354,86.385,9.0,2020,22.0,0,0,0,1,0,0
86.059,6.0,9.0,0,1,1.0,albon,0,28.1,0,40.5,44.3,14.0,86.545,86.631,9.0,2020,22.0,0,0,0,1,0,0
86.732,7.0,10.0,0,1,1.0,albon,0,28.2,0,39.9,43.9,14.0,86.527,86.613,9.0,2020,22.0,0,0,0,1,0,0
86.376,8.0,11.0,0,2,1.0,albon,0,28.3,0,40.3,43.6,14.0,86.623,86.496,9.0,2020,22.0,0,0,0,1,0,0
86.798,9.0,12.0,0,1,1.0,albon,0,28.2,0,41.0,43.7,14.0,86.752,86.742,9.0,2020,22.0,0,0,0,1,0,0
86.697,10.0,13.0,0,1,1.0,albon,0,28.5,0,39.4,43.7,14.0,86.405,86.683,9.0,2020,22.0,0,0,0,1,0,0
86.745,11.0,14.0,0,1,1.0,albon,0,27.9,0,40.8,43.7,14.0,86.409,86.719,9.0,2020,22.0,0,0,0,1,0,0
86.273,12.0,15.0,0,1,1.0,albon,0,27.7,0,41.2,43.8,14.0,86.377,86.566,9.0,2020,22.0,0,0,0,1,0,0
86.382,13.0,16.0,0,1,1.0,albon,0,28.2,0,40.3,44.2,14.0,86.557,86.664,9.0,2020,22.0,0,0,0,1,0,0
86.053,14.0,17.0,0,1,1.0,albon,0,28.2,0,40.7,44.1,14.0,86.709,86.619,9.0,2020,22.0,0,0,0,1,0,0
86.051,15.0,18.0,0,1,1.0,albon,0,27.9,0,40.6,43.5,14.0,86.721,86.757,9.0,2020,22.0,0,0,0,1,0,0
86.407,16.0,19.0,0,1,1.0,albon,0,27.7,0,41.7,43.6,14.0,86.779,86.523,9.0,2020,22.0,0,0,0,1,0,0
86.535,17.0,20.0,0,1,1.0,albon,0,27.8,0,41.2,44.2,13.0,86.341,87.155,9.0,2020,22.0,0,0,0,1,0,0
85.826,18.0,21.0,0,1,1.0,albon,0,28.0,0,40.9,43.9,12.0,86.424,90.683,9.0,2020,22.0,0,0,0,1,0,0
86.167,19.0,22.0,0,2,1.0,albon,0,27.5,0,41.2,43.6,12.0,90.727,86.623,9.0,2020,22.0,0,0,0,1,0,0
108.383,20.0,23.0,0,24,1.0,albon,0,27.6,0,41.1,43.6,11.0,107.228,109.843,9.0,2020,22.0,0,0,0,1,0,0
118.471,21.0,24.0,0,4,1.0,albon,0,27.9,0,40.1,44.1,11.0,121.971,117.173,9.0,2020,22.0,0,0,0,1,0,0
132.273,22.0,25.0,0,4,1.0,albon,0,27.7,0,41.4,43.9,15.0,97.614,97.594,9.0,2020,22.0,0,0,0,1,0,0
88.148,24.0,2.0,1,24,2.0,albon,0,28.5,0,40.2,43.9,16.0,88.503,88.896,9.0,2020,26.0,0,0,1,0,0,0
125.099,25.0,3.0,1,4,2.0,albon,0,28.6,0,38.7,44.3,16.0,124.397,125.217,9.0,2020,26.0,0,0,1,0,0,0
87.314,29.0,3.0,1,1,3.0,albon,0,28.1,0,39.5,36.2,16.0,87.271,112.023,9.0,2020,53.0,1,0,0,0,0,0
86.687,30.0,4.0,1,1,3.0,albon,0,28.4,0,40.1,36.2,15.0,86.607,90.133,9.0,2020,53.0,1,0,0,0,0,0
85.012,31.0,5.0,1,1,3.0,albon,0,28.4,0,39.2,36.1,14.0,84.861,83.464,9.0,2020,53.0,1,0,0,0,0,0
85.181,32.0,6.0,1,1,3.0,albon,0,28.5,0,39.7,36.2,14.0,85.098,82.901,9.0,2020,53.0,1,0,0,0,0,0
85.699,33.0,7.0,1,1,3.0,albon,0,28.5,0,39.5,36.2,14.0,85.808,82.955,9.0,2020,53.0,1,0,0,0,0,0
86.008,34.0,8.0,1,1,3.0,albon,0,28.9,0,38.8,36.0,14.0,86.014,82.746,9.0,2020,53.0,1,0,0,0,0,0
85.607,35.0,9.0,1,1,3.0,albon,0,28.9,0,39.2,36.0,14.0,85.658,83.549,9.0,2020,53.0,1,0,0,0,0,0
85.781,36.0,10.0,1,1,3.0,albon,0,28.6,0,39.6,36.1,14.0,85.347,83.334,9.0,2020,53.0,1,0,0,0,0,0
85.142,37.0,11.0,1,1,3.0,albon,0,28.2,0,39.3,35.7,14.0,85.124,84.384,9.0,2020,53.0,1,0,0,0,0,0
85.054,38.0,12.0,1,1,3.0,albon,0,28.3,0,39.8,35.6,14.0,85.032,85.073,9.0,2020,53.0,1,0,0,0,0,0
84.888,39.0,13.0,1,1,3.0,albon,0,28.3,0,39.4,35.8,14.0,84.421,84.085,9.0,2020,53.0,1,0,0,0,0,0
86.464,40.0,14.0,1,1,3.0,albon,0,28.2,0,39.5,35.8,15.0,84.456,85.005,9.0,2020,53.0,1,0,0,0,0,0
85.441,41.0,15.0,1,1,3.0,albon,0,28.6,0,38.8,36.0,15.0,86.287,85.494,9.0,2020,53.0,1,0,0,0,0,0
85.949,42.0,16.0,1,1,3.0,albon,0,28.7,0,38.0,35.9,15.0,85.864,85.086,9.0,2020,53.0,1,0,0,0,0,0
85.523,43.0,17.0,1,1,3.0,albon,0,28.7,0,38.1,36.5,15.0,85.492,84.856,9.0,2020,53.0,1,0,0,0,0,0
85.722,44.0,18.0,1,1,3.0,albon,0,28.6,0,38.7,36.3,15.0,85.036,85.004,9.0,2020,53.0,1,0,0,0,0,0
85.433,45.0,19.0,1,1,3.0,albon,0,28.3,0,39.4,36.9,15.0,85.181,85.191,9.0,2020,53.0,1,0,0,0,0,0
85.188,46.0,20.0,1,1,3.0,albon,0,28.4,0,39.2,36.9,15.0,85.164,84.937,9.0,2020,53.0,1,0,0,0,0,0
85.049,47.0,21.0,1,1,3.0,albon,0,28.5,0,39.9,37.6,15.0,85.192,85.116,9.0,2020,53.0,1,0,0,0,0,0
84.926,48.0,22.0,1,1,3.0,albon,0,28.3,0,40.2,37.6,15.0,84.962,85.203,9.0,2020,53.0,1,0,0,0,0,0
85.002,49.0,23.0,1,1,3.0,albon,0,28.1,0,40.8,37.5,15.0,85.112,85.088,9.0,2020,53.0,1,0,0,0,0,0
85.003,50.0,24.0,1,1,3.0,albon,0,27.9,0,41.6,37.3,15.0,85.184,85.509,9.0,2020,53.0,1,0,0,0,0,0
86.631,51.0,25.0,1,1,3.0,albon,0,27.8,0,41.9,36.2,15.0,86.584,85.489,9.0,2020,53.0,1,0,0,0,0,0
85.921,52.0,26.0,1,1,3.0,albon,0,27.8,0,41.9,36.2,15.0,86.098,85.814,9.0,2020,53.0,1,0,0,0,0,0
85.864,53.0,27.0,1,1,3.0,albon,0,27.6,0,42.0,36.1,15.0,86.137,86.004,9.0,2020,53.0,1,0,0,0,0,0
86.762,2.0,5.0,0,1,1.0,max_verstappen,0,27.8,0,39.7,44.0,8.0,86.152,87.003,5.0,2020,22.0,0,0,0,1,0,0
85.744,3.0,6.0,0,1,1.0,max_verstappen,0,27.9,0,39.9,44.2,7.0,85.971,87.284,5.0,2020,22.0,0,0,0,1,0,0
85.862,4.0,7.0,0,1,1.0,max_verstappen,0,28.3,0,39.7,45.0,7.0,86.052,85.988,5.0,2020,22.0,0,0,0,1,0,0
85.962,5.0,8.0,0,1,1.0,max_verstappen,0,28.0,0,40.0,44.7,7.0,86.119,86.053,5.0,2020,22.0,0,0,0,1,0,0
86.589,6.0,9.0,0,1,1.0,max_verstappen,0,28.1,0,40.5,44.3,7.0,86.552,86.215,5.0,2020,22.0,0,0,0,1,0,0
86.095,7.0,10.0,0,1,1.0,max_verstappen,0,28.2,0,39.9,43.9,7.0,86.075,86.337,5.0,2020,22.0,0,0,0,1,0,0
86.269,8.0,11.0,0,2,1.0,max_verstappen,0,28.3,0,40.3,43.6,7.0,86.101,86.225,5.0,2020,22.0,0,0,0,1,0,0
86.208,9.0,12.0,0,1,1.0,max_verstappen,0,28.2,0,41.0,43.7,7.0,86.013,86.276,5.0,2020,22.0,0,0,0,1,0,0
85.539,10.0,13.0,0,1,1.0,max_verstappen,0,28.4,0,40.1,43.7,7.0,85.347,85.912,5.0,2020,22.0,0,0,0,1,0,0
85.077,11.0,14.0,0,1,1.0,max_verstappen,0,27.9,0,40.8,43.7,7.0,86.311,86.014,5.0,2020,22.0,0,0,0,1,0,0
85.902,12.0,15.0,0,1,1.0,max_verstappen,0,27.7,0,41.2,43.8,7.0,85.845,85.856,5.0,2020,22.0,0,0,0,1,0,0
86.537,13.0,16.0,0,1,1.0,max_verstappen,0,28.2,0,40.3,44.2,7.0,86.377,86.096,5.0,2020,22.0,0,0,0,1,0,0
85.933,14.0,17.0,0,1,1.0,max_verstappen,0,28.2,0,40.7,44.1,7.0,86.007,86.071,5.0,2020,22.0,0,0,0,1,0,0
86.279,15.0,18.0,0,1,1.0,max_verstappen,0,27.9,0,40.6,43.5,7.0,86.388,86.251,5.0,2020,22.0,0,0,0,1,0,0
85.983,16.0,19.0,0,1,1.0,max_verstappen,0,27.7,0,41.7,43.6,7.0,85.792,85.977,5.0,2020,22.0,0,0,0,1,0,0
85.955,17.0,20.0,0,1,1.0,max_verstappen,0,27.8,0,41.3,43.6,7.0,86.018,86.092,5.0,2020,22.0,0,0,0,1,0,0
85.851,18.0,21.0,0,1,1.0,max_verstappen,0,28.0,0,40.9,43.9,7.0,85.789,85.913,5.0,2020,22.0,0,0,0,1,0,0
86.285,19.0,22.0,0,2,1.0,max_verstappen,0,27.5,0,40.6,43.8,7.0,85.739,85.782,5.0,2020,22.0,0,0,0,1,0,0
102.806,20.0,23.0,0,24,1.0,max_verstappen,0,27.6,0,41.1,43.6,7.0,102.462,103.654,5.0,2020,22.0,0,0,0,1,0,0
128.928,21.0,24.0,0,4,1.0,max_verstappen,0,27.9,0,40.1,44.1,7.0,129.652,127.978,5.0,2020,22.0,0,0,0,1,0,0
133.034,22.0,25.0,0,4,1.0,max_verstappen,0,27.7,0,41.0,43.9,8.0,133.491,107.466,5.0,2020,22.0,0,0,0,1,0,0
125.006,23.0,1.0,1,4,2.0,max_verstappen,1,28.1,0,40.4,43.7,13.0,126.769,120.155,5.0,2020,26.0,0,0,1,0,0,0
87.525,24.0,2.0,1,2,2.0,max_verstappen,0,28.5,0,40.2,43.9,11.0,87.928,87.649,5.0,2020,26.0,0,0,1,0,0,0
120.818,25.0,3.0,1,24,2.0,max_verstappen,0,28.6,0,38.7,44.3,11.0,120.373,122.384,5.0,2020,26.0,0,0,1,0,0,0
128.026,28.0,6.0,0,1,3.0,max_verstappen,0,28.1,0,39.5,36.9,14.0,122.131,116.096,5.0,2020,30.0,0,0,1,0,0,0
88.033,29.0,7.0,0,1,3.0,max_verstappen,0,28.1,0,39.5,36.2,14.0,86.862,87.271,5.0,2020,30.0,0,0,1,0,0,0
90.133,30.0,8.0,0,1,3.0,max_verstappen,0,28.4,0,40.1,36.2,16.0,86.687,83.765,5.0,2020,30.0,0,0,1,0,0,0
88.003,2.0,2.0,1,1,1.0,leclerc,0,27.8,0,39.7,44.0,13.0,87.629,88.219,13.0,2020,17.0,0,0,0,1,0,0
86.925,3.0,3.0,1,1,1.0,leclerc,0,27.9,0,39.9,44.2,13.0,86.082,87.114,13.0,2020,17.0,0,0,0,1,0,0
86.623,4.0,4.0,1,1,1.0,leclerc,0,28.3,0,39.7,45.0,13.0,86.318,86.472,13.0,2020,17.0,0,0,0,1,0,0
86.354,5.0,5.0,1,1,1.0,leclerc,0,28.0,0,40.0,44.7,13.0,86.468,86.159,13.0,2020,17.0,0,0,0,1,0,0
86.545,6.0,6.0,1,1,1.0,leclerc,0,28.1,0,40.5,44.3,13.0,86.218,86.059,13.0,2020,17.0,0,0,0,1,0,0
86.527,7.0,7.0,1,1,1.0,leclerc,0,28.2,0,39.9,43.9,13.0,86.331,86.732,13.0,2020,17.0,0,0,0,1,0,0
86.623,8.0,8.0,1,2,1.0,leclerc,0,28.3,0,40.3,43.6,13.0,86.453,86.376,13.0,2020,17.0,0,0,0,1,0,0
86.752,9.0,9.0,1,1,1.0,leclerc,0,28.2,0,41.0,43.7,13.0,86.418,86.798,13.0,2020,17.0,0,0,0,1,0,0
86.405,10.0,10.0,1,1,1.0,leclerc,0,28.5,0,39.4,43.7,13.0,86.011,86.697,13.0,2020,17.0,0,0,0,1,0,0
86.409,11.0,11.0,1,1,1.0,leclerc,0,27.9,0,40.8,43.7,13.0,86.404,86.745,13.0,2020,17.0,0,0,0,1,0,0
86.377,12.0,12.0,1,1,1.0,leclerc,0,27.7,0,41.2,43.8,13.0,86.215,86.273,13.0,2020,17.0,0,0,0,1,0,0
86.557,13.0,13.0,1,1,1.0,leclerc,0,28.2,0,40.3,44.2,13.0,86.387,86.382,13.0,2020,17.0,0,0,0,1,0,0
86.709,14.0,14.0,1,1,1.0,leclerc,0,28.2,0,40.7,44.1,13.0,86.189,86.053,13.0,2020,17.0,0,0,0,1,0,0
86.721,15.0,15.0,1,1,1.0,leclerc,0,27.9,0,40.6,43.5,13.0,86.291,86.051,13.0,2020,17.0,0,0,0,1,0,0
86.779,16.0,16.0,1,1,1.0,leclerc,0,27.7,0,41.7,43.6,13.0,86.492,86.407,13.0,2020,17.0,0,0,0,1,0,0
93.033,17.0,17.0,1,1,1.0,leclerc,0,27.8,0,41.2,44.2,16.0,86.682,86.056,13.0,2020,17.0,0,0,0,1,0,0
107.411,18.0,1.0,1,1,2.0,leclerc,1,27.5,0,40.6,43.8,17.0,86.498,86.132,13.0,2020,24.0,1,0,0,0,0,0
86.026,19.0,2.0,1,2,2.0,leclerc,0,27.5,0,41.2,43.6,17.0,106.392,86.418,13.0,2020,24.0,1,0,0,0,0,0
115.933,20.0,3.0,1,24,2.0,leclerc,0,27.9,0,40.7,43.6,17.0,114.667,119.685,13.0,2020,24.0,1,0,0,0,0,0
117.406,21.0,4.0,1,4,2.0,leclerc,0,27.8,0,40.6,43.9,17.0,118.974,106.024,13.0,2020,24.0,1,0,0,0,0,0
97.614,22.0,5.0,1,4,2.0,leclerc,0,27.7,0,41.4,43.9,14.0,134.053,132.273,13.0,2020,24.0,1,0,0,0,0,0
115.578,23.0,6.0,1,4,2.0,leclerc,0,28.1,0,40.4,43.7,6.0,115.684,115.314,13.0,2020,24.0,1,0,0,0,0,0
87.393,6.0,5.0,1,1,2.0,kevin_magnussen,0,28.1,0,40.5,44.3,19.0,87.485,140.757,15.0,2020,18.0,1,0,0,0,0,0
86.225,17.0,16.0,1,1,2.0,kevin_magnussen,0,27.8,0,41.2,44.2,18.0,86.056,108.068,15.0,2020,18.0,1,0,0,0,0,0
87.933,2.0,2.0,1,1,1.0,vettel,0,27.8,0,39.7,44.0,17.0,88.613,89.298,17.0,2020,6.0,1,0,0,0,0,0
87.646,3.0,3.0,1,1,1.0,vettel,0,28.2,0,40.1,44.2,17.0,87.027,87.399,17.0,2020,6.0,1,0,0,0,0,0
87.107,4.0,4.0,1,1,1.0,vettel,0,28.3,0,39.7,45.0,17.0,87.145,87.331,17.0,2020,6.0,1,0,0,0,0,0
88.032,5.0,5.0,1,1,1.0,vettel,0,28.0,0,40.0,44.7,17.0,86.662,87.639,17.0,2020,6.0,1,0,0,0,0,0
149.163,2.0,2.0,1,24,1.0,max_verstappen,0,9.4,1,74.4,16.9,1.0,155.352,148.397,3.0,2021,27.0,0,1,0,0,0,0
143.247,3.0,3.0,1,4,1.0,max_verstappen,0,9.6,1,76.8,16.5,1.0,142.098,141.831,3.0,2021,27.0,0,1,0,0,0,0
140.332,4.0,4.0,1,4,1.0,max_verstappen,0,9.6,1,75.9,16.4,1.0,163.646,141.066,3.0,2021,27.0,0,1,0,0,0,0
145.691,5.0,5.0,1,4,1.0,max_verstappen,0,9.7,1,74.7,16.3,1.0,145.633,145.146,3.0,2021,27.0,0,1,0,0,0,0
140.804,6.0,6.0,1,4,1.0,max_verstappen,0,9.7,1,73.2,16.2,1.0,146.613,138.618,3.0,2021,27.0,0,1,0,0,0,0
96.303,7.0,7.0,1,1,1.0,max_verstappen,0,9.9,1,72.5,16.2,1.0,100.345,99.225,3.0,2021,27.0,0,1,0,0,0,0
92.925,8.0,8.0,1,1,1.0,max_verstappen,0,10.0,1,72.2,16.2,1.0,101.258,94.591,3.0,2021,27.0,0,1,0,0,0,0
90.953,9.0,9.0,1,1,1.0,max_verstappen,0,10.0,1,71.3,16.1,1.0,98.003,91.302,3.0,2021,27.0,0,1,0,0,0,0
90.013,10.0,10.0,1,2,1.0,max_verstappen,0,10.1,1,67.7,15.2,1.0,96.089,90.001,3.0,2021,27.0,0,1,0,0,0,0
89.168,11.0,11.0,1,1,1.0,max_verstappen,0,10.1,1,69.9,15.2,1.0,94.933,88.724,3.0,2021,27.0,0,1,0,0,0,0
88.814,12.0,12.0,1,1,1.0,max_verstappen,0,10.2,1,68.2,14.9,1.0,93.667,88.592,3.0,2021,27.0,0,1,0,0,0,0
88.119,13.0,13.0,1,2,1.0,max_verstappen,0,10.2,1,69.2,14.6,1.0,124.703,88.025,3.0,2021,27.0,0,1,0,0,0,0
87.074,14.0,14.0,1,1,1.0,max_verstappen,0,10.3,1,69.6,14.5,1.0,98.394,88.029,3.0,2021,27.0,0,1,0,0,0,0
87.059,15.0,15.0,1,1,1.0,max_verstappen,0,10.3,1,68.8,14.3,1.0,97.178,87.072,3.0,2021,27.0,0,1,0,0,0,0
86.597,16.0,16.0,1,1,1.0,max_verstappen,0,10.4,1,69.6,14.1,1.0,94.541,86.578,3.0,2021,27.0,0,1,0,0,0,0
86.605,17.0,17.0,1,1,1.0,max_verstappen,0,10.4,0,69.3,14.1,1.0,95.922,87.501,3.0,2021,27.0,0,1,0,0,0,0
87.002,18.0,18.0,1,1,1.0,max_verstappen,0,10.4,0,67.7,14.0,1.0,92.009,86.064,3.0,2021,27.0,0,1,0,0,0,0
87.068,19.0,19.0,1,1,1.0,max_verstappen,0,10.4,0,68.9,13.8,1.0,97.635,87.021,3.0,2021,27.0,0,1,0,0,0,0
87.097,20.0,20.0,1,1,1.0,max_verstappen,0,10.5,0,67.7,13.9,1.0,92.301,86.959,3.0,2021,27.0,0,1,0,0,0,0
88.626,21.0,21.0,1,1,1.0,max_verstappen,0,10.5,0,68.6,13.9,1.0,91.792,88.283,3.0,2021,27.0,0,1,0,0,0,0
88.257,22.0,22.0,1,1,1.0,max_verstappen,0,10.6,0,66.5,14.1,1.0,96.466,89.277,3.0,2021,27.0,0,1,0,0,0,0
89.532,23.0,23.0,1,1,1.0,max_verstappen,0,10.7,0,68.9,14.2,1.0,98.945,88.421,3.0,2021,27.0,0,1,0,0,0,0
89.794,24.0,24.0,1,1,1.0,max_verstappen,0,10.7,0,68.7,14.4,1.0,129.184,88.139,3.0,2021,27.0,0,1,0,0,0,0
88.967,25.0,25.0,1,1,1.0,max_verstappen,0,10.9,0,68.6,14.7,1.0,90.235,88.842,3.0,2021,27.0,0,1,0,0,0,0
88.182,26.0,26.0,1,1,1.0,max_verstappen,0,10.9,0,67.7,14.9,1.0,88.129,87.073,3.0,2021,27.0,0,1,0,0,0,0
91.736,27.0,27.0,1,1,1.0,max_verstappen,0,11.1,0,67.6,15.2,2.0,86.959,87.537,3.0,2021,27.0,0,1,0,0,0,0
111.252,28.0,1.0,1,1,2.0,max_verstappen,1,11.1,0,67.3,15.3,3.0,92.467,92.716,3.0,2021,33.0,0,0,1,0,0,0
84.169,29.0,2.0,1,1,2.0,max_verstappen,0,11.1,0,65.0,15.5,1.0,86.031,113.281,3.0,2021,33.0,0,0,1,0,0,0
86.433,30.0,3.0,1,1,2.0,max_verstappen,0,11.1,0,66.0,15.5,1.0,140.044,83.138,3.0,2021,33.0,0,0,1,0,0,0
82.954,31.0,4.0,1,2,2.0,max_verstappen,0,11.1,0,66.0,15.6,1.0,112.033,84.395,3.0,2021,33.0,0,0,1,0,0,0
104.215,32.0,5.0,1,24,2.0,max_verstappen,0,11.1,0,65.9,15.7,1.0,1605.967,111.855,3.0,2021,33.0,0,0,1,0,0,0
144.051,33.0,6.0,1,45,2.0,max_verstappen,0,11.2,0,67.1,15.9,1.0,127.288,131.844,3.0,2021,63.0,0,0,1,0,0,0
83.743,35.0,7.0,0,2,3.0,max_verstappen,0,11.2,0,69.1,18.1,1.0,89.624,83.618,3.0,2021,63.0,0,0,1,0,0,0
81.006,36.0,8.0,0,1,3.0,max_verstappen,0,11.3,0,69.8,18.1,1.0,85.506,81.008,3.0,2021,63.0,0,0,1,0,0,0
80.353,37.0,9.0,0,1,3.0,max_verstappen,0,11.5,0,69.4,18.2,1.0,83.627,80.748,3.0,2021,63.0,0,0,1,0,0,0
79.726,38.0,10.0,0,2,3.0,max_verstappen,0,11.6,0,67.3,18.2,1.0,84.669,80.578,3.0,2021,63.0,0,0,1,0,0,0
79.579,39.0,11.0,0,1,3.0,max_verstappen,0,11.5,0,67.1,18.0,1.0,82.608,79.946,3.0,2021,63.0,0,0,1,0,0,0
78.935,40.0,12.0,0,1,3.0,max_verstappen,0,11.5,0,66.9,17.9,1.0,83.024,79.745,3.0,2021,63.0,0,0,1,0,0,0
78.786,41.0,13.0,0,1,3.0,max_verstappen,0,11.6,0,66.7,17.9,1.0,82.763,79.386,3.0,2021,63.0,0,0,1,0,0,0
78.068,42.0,14.0,0,1,3.0,max_verstappen,0,11.6,0,67.0,17.7,1.0,84.993,79.591,3.0,2021,63.0,0,0,1,0,0,0
78.529,43.0,15.0,0,1,3.0,max_verstappen,0,11.6,0,67.1,17.6,1.0,82.407,79.484,3.0,2021,63.0,0,0,1,0,0,0
78.403,44.0,16.0,0,1,3.0,max_verstappen,0,11.6,0,66.6,17.7,1.0,82.346,79.352,3.0,2021,63.0,0,0,1,0,0,0
78.284,45.0,17.0,0,1,3.0,max_verstappen,0,11.6,0,66.2,17.6,1.0,81.803,79.388,3.0,2021,63.0,0,0,1,0,0,0
78.011,46.0,18.0,0,1,3.0,max_verstappen,0,11.7,0,66.6,17.5,1.0,81.356,79.205,3.0,2021,63.0,0,0,1,0,0,0
78.161,47.0,19.0,0,1,3.0,max_verstappen,0,11.7,1,66.1,17.8,1.0,81.748,78.979,3.0,2021,63.0,0,0,1,0,0,0
