LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT
82.823,58.0,13.0,1,1,3.0,kvyat,0,30.1,0,57.2,47.8,12.0,82.076,83.239,12.0,2020,65.0,0,1,0,0
82.815,59.0,14.0,1,1,3.0,kvyat,0,30.2,0,57.1,47.6,12.0,82.944,83.025,12.0,2020,65.0,0,1,0,0
82.873,60.0,15.0,1,1,3.0,kvyat,0,30.1,0,57.1,47.6,12.0,82.861,83.023,12.0,2020,65.0,0,1,0,0
82.695,61.0,16.0,1,1,3.0,kvyat,0,30.0,0,57.1,46.4,12.0,82.701,82.823,12.0,2020,65.0,0,1,0,0
83.103,62.0,17.0,1,1,3.0,kvyat,0,29.9,0,57.0,46.5,12.0,83.071,82.786,12.0,2020,65.0,0,1,0,0
83.025,63.0,18.0,1,1,3.0,kvyat,0,29.7,0,57.5,45.0,12.0,83.123,82.764,12.0,2020,65.0,0,1,0,0
83.559,64.0,19.0,1,1,3.0,kvyat,0,29.7,0,57.9,46.2,12.0,84.095,83.122,12.0,2020,65.0,0,1,0,0
84.578,65.0,20.0,1,1,3.0,kvyat,0,29.6,0,58.3,46.4,12.0,84.306,82.174,12.0,2020,65.0,0,1,0,0
87.756,2.0,2.0,1,1,1.0,ocon,0,30.1,0,54.8,48.3,16.0,87.754,87.073,15.0,2020,34.0,0,1,0,0
87.062,3.0,3.0,1,1,1.0,ocon,0,30.1,0,54.9,48.3,16.0,86.782,87.276,15.0,2020,34.0,0,1,0,0
86.003,4.0,4.0,1,1,1.0,ocon,0,29.6,0,56.6,47.8,16.0,85.754,86.333,15.0,2020,34.0,0,1,0,0
86.246,5.0,5.0,1,1,1.0,ocon,0,29.7,0,56.4,48.3,16.0,86.228,85.663,15.0,2020,34.0,0,1,0,0
86.062,6.0,6.0,1,1,1.0,ocon,0,30.0,0,55.2,48.6,16.0,86.104,86.025,15.0,2020,34.0,0,1,0,0
86.085,7.0,7.0,1,1,1.0,ocon,0,30.0,0,55.0,48.6,16.0,85.983,86.163,15.0,2020,34.0,0,1,0,0
86.015,8.0,8.0,1,1,1.0,ocon,0,30.1,0,55.4,49.1,16.0,86.085,86.147,15.0,2020,34.0,0,1,0,0
85.914,9.0,9.0,1,1,1.0,ocon,0,29.9,0,56.2,49.1,16.0,85.876,86.308,15.0,2020,34.0,0,1,0,0
85.926,10.0,10.0,1,1,1.0,ocon,0,30.2,0,55.4,49.1,16.0,86.069,86.112,15.0,2020,34.0,0,1,0,0
85.742,11.0,11.0,1,1,1.0,ocon,0,30.6,0,54.3,49.2,16.0,85.713,86.061,15.0,2020,34.0,0,1,0,0
85.643,12.0,12.0,1,1,1.0,ocon,0,30.7,0,53.6,49.2,16.0,85.619,85.828,15.0,2020,34.0,0,1,0,0
85.814,13.0,13.0,1,1,1.0,ocon,0,30.3,0,55.2,47.6,16.0,85.768,86.111,15.0,2020,34.0,0,1,0,0
85.917,14.0,14.0,1,1,1.0,ocon,0,30.2,0,55.3,48.1,16.0,86.218,86.309,15.0,2020,34.0,0,1,0,0
85.685,15.0,15.0,1,1,1.0,ocon,0,29.9,0,56.3,48.5,16.0,85.842,85.609,15.0,2020,34.0,0,1,0,0
86.126,16.0,16.0,1,1,1.0,ocon,0,29.8,0,56.2,48.1,16.0,85.965,85.839,15.0,2020,34.0,0,1,0,0
85.532,17.0,17.0,1,1,1.0,ocon,0,30.1,0,55.1,48.1,16.0,85.511,85.699,15.0,2020,34.0,0,1,0,0
85.812,18.0,18.0,1,1,1.0,ocon,0,29.8,0,55.1,48.4,15.0,86.017,103.239,15.0,2020,34.0,0,1,0,0
86.351,19.0,19.0,1,1,1.0,ocon,0,29.8,0,55.9,47.4,15.0,86.364,86.007,15.0,2020,34.0,0,1,0,0
85.429,20.0,20.0,1,1,1.0,ocon,0,29.9,0,55.8,48.5,14.0,85.794,85.605,15.0,2020,34.0,0,1,0,0
85.017,21.0,21.0,1,1,1.0,ocon,0,30.1,0,54.6,48.4,14.0,85.854,85.185,15.0,2020,34.0,0,1,0,0
85.004,22.0,22.0,1,1,1.0,ocon,0,30.0,0,55.7,48.1,11.0,85.901,85.335,15.0,2020,34.0,0,1,0,0
85.619,23.0,23.0,1,1,1.0,ocon,0,29.8,0,56.4,48.5,10.0,85.832,85.304,15.0,2020,34.0,0,1,0,0
85.892,24.0,24.0,1,1,1.0,ocon,0,29.9,0,56.4,47.6,10.0,85.749,85.947,15.0,2020,34.0,0,1,0,0
85.427,25.0,25.0,1,1,1.0,ocon,0,29.4,0,57.5,48.2,10.0,85.575,85.388,15.0,2020,34.0,0,1,0,0
85.641,26.0,26.0,1,1,1.0,ocon,0,29.4,0,57.4,47.8,10.0,85.596,85.679,15.0,2020,34.0,0,1,0,0
85.627,27.0,27.0,1,1,1.0,ocon,0,29.7,0,56.7,48.1,10.0,85.077,85.619,15.0,2020,34.0,0,1,0,0
85.135,28.0,28.0,1,1,1.0,ocon,0,29.7,0,56.2,47.8,9.0,103.759,85.459,15.0,2020,34.0,0,1,0,0
85.039,29.0,29.0,1,1,1.0,ocon,0,30.1,0,56.2,49.0,9.0,84.023,84.259,15.0,2020,34.0,0,1,0,0
86.752,30.0,30.0,1,1,1.0,ocon,0,30.1,0,56.4,48.6,8.0,103.044,85.401,15.0,2020,34.0,0,1,0,0
85.221,31.0,31.0,1,1,1.0,ocon,0,30.1,0,56.1,48.1,8.0,85.197,85.182,15.0,2020,34.0,0,1,0,0
85.348,32.0,32.0,1,1,1.0,ocon,0,30.1,0,55.4,48.7,8.0,84.037,85.271,15.0,2020,34.0,0,1,0,0
86.587,33.0,33.0,1,1,1.0,ocon,0,30.1,0,55.8,47.9,9.0,83.688,85.779,15.0,2020,34.0,0,1,0,0
90.189,34.0,34.0,1,1,1.0,ocon,0,30.2,0,55.3,47.9,13.0,86.504,85.133,15.0,2020,65.0,0,1,0,0
104.084,35.0,1.0,1,1,2.0,ocon,1,30.1,0,55.6,47.5,18.0,85.963,83.569,15.0,2020,65.0,0,0,1,0
86.429,36.0,2.0,1,2,2.0,ocon,0,30.4,0,54.8,47.4,16.0,84.755,100.624,15.0,2020,65.0,0,0,1,0
84.746,37.0,3.0,1,2,2.0,ocon,0,30.5,0,54.5,48.7,16.0,86.708,82.503,15.0,2020,65.0,0,0,1,0
84.692,38.0,4.0,1,1,2.0,ocon,0,29.8,0,56.7,45.8,16.0,85.565,83.157,15.0,2020,65.0,0,0,1,0
84.524,39.0,5.0,1,1,2.0,ocon,0,29.5,0,57.7,44.8,16.0,84.546,84.738,15.0,2020,65.0,0,0,1,0
84.817,40.0,6.0,1,1,2.0,ocon,0,29.8,0,56.4,45.1,16.0,84.848,85.026,15.0,2020,65.0,0,0,1,0
85.503,41.0,7.0,1,1,2.0,ocon,0,29.9,0,55.8,47.9,16.0,87.515,84.938,15.0,2020,65.0,0,0,1,0
85.019,42.0,8.0,1,1,2.0,ocon,0,30.1,0,55.3,47.9,16.0,85.121,84.701,15.0,2020,65.0,0,0,1,0
85.015,43.0,9.0,1,1,2.0,ocon,0,30.0,0,56.3,48.2,16.0,85.078,85.461,15.0,2020,65.0,0,0,1,0
85.006,44.0,10.0,1,1,2.0,ocon,0,29.8,0,56.8,46.3,16.0,89.319,86.257,15.0,2020,65.0,0,0,1,0
86.222,45.0,11.0,1,1,2.0,ocon,0,29.7,0,56.7,46.4,14.0,84.001,85.058,15.0,2020,65.0,0,0,1,0
83.775,46.0,12.0,1,1,2.0,ocon,0,29.7,0,56.8,47.1,14.0,85.846,83.843,15.0,2020,65.0,0,0,1,0
83.871,47.0,13.0,1,1,2.0,ocon,0,29.5,0,57.2,46.6,14.0,84.253,84.522,15.0,2020,65.0,0,0,1,0
84.401,48.0,14.0,1,1,2.0,ocon,0,28.7,0,59.7,44.0,14.0,83.956,84.294,15.0,2020,65.0,0,0,1,0
83.991,49.0,15.0,1,1,2.0,ocon,0,28.7,0,60.2,43.2,14.0,85.495,84.016,15.0,2020,65.0,0,0,1,0
83.579,50.0,16.0,1,1,2.0,ocon,0,28.7,0,60.1,42.9,14.0,83.935,84.058,15.0,2020,65.0,0,0,1,0
83.491,51.0,17.0,1,1,2.0,ocon,0,28.7,0,60.2,43.0,14.0,83.883,83.775,15.0,2020,65.0,0,0,1,0
83.708,52.0,18.0,1,1,2.0,ocon,0,28.8,0,59.9,42.9,14.0,83.944,84.008,15.0,2020,65.0,0,0,1,0
83.962,53.0,19.0,1,1,2.0,ocon,0,29.1,0,58.9,44.7,14.0,83.999,84.424,15.0,2020,65.0,0,0,1,0
83.426,54.0,20.0,1,1,2.0,ocon,0,29.4,0,58.1,45.1,14.0,83.758,83.863,15.0,2020,65.0,0,0,1,0
83.937,55.0,21.0,1,1,2.0,ocon,0,29.6,0,57.9,46.0,14.0,84.227,84.245,15.0,2020,65.0,0,0,1,0
83.674,56.0,22.0,1,1,2.0,ocon,0,29.9,0,57.2,46.1,13.0,82.644,85.883,15.0,2020,65.0,0,0,1,0
82.082,57.0,23.0,1,1,2.0,ocon,0,30.0,0,56.9,47.2,13.0,82.993,84.075,15.0,2020,65.0,0,0,1,0
83.239,58.0,24.0,1,1,2.0,ocon,0,30.1,0,57.2,47.8,13.0,82.823,84.267,15.0,2020,65.0,0,0,1,0
83.025,59.0,25.0,1,1,2.0,ocon,0,30.2,0,57.1,47.6,13.0,82.815,84.382,15.0,2020,65.0,0,0,1,0
83.023,60.0,26.0,1,1,2.0,ocon,0,30.1,0,56.8,47.2,13.0,82.873,82.025,15.0,2020,65.0,0,0,1,0
82.823,61.0,27.0,1,1,2.0,ocon,0,30.0,0,57.1,46.4,13.0,82.695,82.422,15.0,2020,65.0,0,0,1,0
82.786,62.0,28.0,1,1,2.0,ocon,0,29.9,0,57.0,46.5,13.0,83.103,82.687,15.0,2020,65.0,0,0,1,0
82.764,63.0,29.0,1,1,2.0,ocon,0,29.7,0,57.1,45.9,13.0,83.025,82.858,15.0,2020,65.0,0,0,1,0
83.122,64.0,30.0,1,1,2.0,ocon,0,29.7,0,57.9,46.2,13.0,83.559,82.983,15.0,2020,65.0,0,0,1,0
82.174,65.0,31.0,1,1,2.0,ocon,0,29.6,0,58.3,46.4,13.0,84.578,83.196,15.0,2020,65.0,0,0,1,0
87.754,2.0,2.0,1,1,1.0,raikkonen,0,30.1,0,54.8,48.3,15.0,87.659,87.756,14.0,2020,20.0,0,1,0,0
86.782,3.0,3.0,1,1,1.0,raikkonen,0,30.1,0,54.9,48.3,15.0,86.534,87.062,14.0,2020,20.0,0,1,0,0
85.754,4.0,4.0,1,1,1.0,raikkonen,0,29.6,0,56.6,47.8,15.0,85.872,86.003,14.0,2020,20.0,0,1,0,0
86.228,5.0,5.0,1,1,1.0,raikkonen,0,29.7,0,56.4,48.3,15.0,86.146,86.246,14.0,2020,20.0,0,1,0,0
86.104,6.0,6.0,1,1,1.0,raikkonen,0,30.0,0,55.2,48.6,15.0,86.001,86.062,14.0,2020,20.0,0,1,0,0
85.983,7.0,7.0,1,1,1.0,raikkonen,0,30.0,0,55.0,48.6,15.0,85.985,86.085,14.0,2020,20.0,0,1,0,0
86.085,8.0,8.0,1,1,1.0,raikkonen,0,30.0,0,55.3,48.3,15.0,86.126,86.015,14.0,2020,20.0,0,1,0,0
85.876,9.0,9.0,1,1,1.0,raikkonen,0,29.9,0,56.2,49.1,15.0,85.944,85.914,14.0,2020,20.0,0,1,0,0
86.069,10.0,10.0,1,1,1.0,raikkonen,0,30.2,0,55.4,49.1,15.0,85.929,85.926,14.0,2020,20.0,0,1,0,0
85.713,11.0,11.0,1,1,1.0,raikkonen,0,30.6,0,54.3,49.2,15.0,85.566,85.742,14.0,2020,20.0,0,1,0,0
85.619,12.0,12.0,1,1,1.0,raikkonen,0,30.7,0,53.6,49.2,15.0,85.743,85.643,14.0,2020,20.0,0,1,0,0
85.768,13.0,13.0,1,1,1.0,raikkonen,0,30.3,0,55.2,47.6,15.0,85.934,85.814,14.0,2020,20.0,0,1,0,0
86.218,14.0,14.0,1,1,1.0,raikkonen,0,30.2,0,55.3,48.1,15.0,86.026,85.917,14.0,2020,20.0,0,1,0,0
85.842,15.0,15.0,1,1,1.0,raikkonen,0,29.9,0,56.3,48.5,15.0,85.898,85.685,14.0,2020,20.0,0,1,0,0
85.965,16.0,16.0,1,1,1.0,raikkonen,0,29.8,0,56.2,48.1,15.0,85.702,86.126,14.0,2020,20.0,0,1,0,0
85.511,17.0,17.0,1,1,1.0,raikkonen,0,30.1,0,55.1,48.1,15.0,85.554,85.532,14.0,2020,20.0,0,1,0,0
86.017,18.0,18.0,1,1,1.0,raikkonen,0,29.8,0,55.1,48.4,14.0,85.839,85.812,14.0,2020,20.0,0,1,0,0
86.364,19.0,19.0,1,1,1.0,raikkonen,0,29.8,0,55.9,47.4,14.0,85.845,86.351,14.0,2020,20.0,0,1,0,0
92.154,20.0,20.0,1,1,1.0,raikkonen,0,29.9,0,55.8,48.5,16.0,85.605,86.162,14.0,2020,20.0,0,1,0,0
83.417,22.0,5.0,0,1,2.0,raikkonen,0,30.0,0,55.7,48.1,19.0,83.916,102.797,14.0,2020,44.0,0,1,0,0
83.929,23.0,6.0,0,1,2.0,raikkonen,0,29.8,0,56.4,48.5,19.0,84.064,83.614,14.0,2020,44.0,0,1,0,0
85.026,24.0,7.0,0,1,2.0,raikkonen,0,29.9,0,56.0,48.2,19.0,85.805,83.946,14.0,2020,44.0,0,1,0,0
87.322,25.0,8.0,0,1,2.0,raikkonen,0,29.4,0,57.5,48.2,19.0,87.954,84.157,14.0,2020,44.0,0,1,0,0
84.158,26.0,9.0,0,1,2.0,raikkonen,0,29.3,0,57.9,47.2,18.0,85.444,88.389,14.0,2020,44.0,0,1,0,0
84.619,27.0,10.0,0,1,2.0,raikkonen,0,29.7,0,56.7,48.1,18.0,85.047,87.915,14.0,2020,44.0,0,1,0,0
84.575,28.0,11.0,0,1,2.0,raikkonen,0,29.7,0,56.2,47.8,18.0,84.956,84.395,14.0,2020,44.0,0,1,0,0
84.081,29.0,12.0,0,1,2.0,raikkonen,0,30.0,0,56.5,47.4,17.0,84.753,84.637,14.0,2020,44.0,0,1,0,0
85.156,30.0,13.0,0,1,2.0,raikkonen,0,30.1,0,56.4,48.6,17.0,85.046,84.386,14.0,2020,44.0,0,1,0,0
87.329,31.0,14.0,0,1,2.0,raikkonen,0,30.1,0,56.3,48.7,17.0,88.015,84.071,14.0,2020,44.0,0,1,0,0
83.791,32.0,15.0,0,1,2.0,raikkonen,0,30.1,0,55.4,48.7,16.0,85.051,84.589,14.0,2020,44.0,0,1,0,0
84.048,33.0,16.0,0,1,2.0,raikkonen,0,30.1,0,55.8,47.9,16.0,84.893,84.105,14.0,2020,44.0,0,1,0,0
84.525,34.0,17.0,0,1,2.0,raikkonen,0,30.2,0,55.3,47.9,16.0,84.859,84.661,14.0,2020,44.0,0,1,0,0
84.963,35.0,18.0,0,1,2.0,raikkonen,0,30.1,0,55.6,47.5,14.0,84.515,87.956,14.0,2020,44.0,0,1,0,0
86.454,36.0,19.0,0,2,2.0,raikkonen,0,30.4,0,54.8,47.4,13.0,104.384,84.876,14.0,2020,44.0,0,1,0,0
86.951,37.0,20.0,0,2,2.0,raikkonen,0,30.5,0,54.5,48.7,13.0,86.655,84.795,14.0,2020,44.0,0,1,0,0
85.133,38.0,21.0,0,1,2.0,raikkonen,0,29.8,0,56.7,45.8,13.0,85.005,85.099,14.0,2020,44.0,0,1,0,0
85.031,39.0,22.0,0,1,2.0,raikkonen,0,29.5,0,57.7,44.8,13.0,84.897,87.331,14.0,2020,44.0,0,1,0,0
87.871,40.0,23.0,0,1,2.0,raikkonen,0,29.5,0,58.0,44.8,13.0,88.239,84.985,14.0,2020,44.0,0,1,0,0
85.351,41.0,24.0,0,1,2.0,raikkonen,0,29.9,0,55.8,47.9,13.0,84.306,84.969,14.0,2020,44.0,0,1,0,0
85.333,42.0,25.0,0,1,2.0,raikkonen,0,30.1,0,55.3,47.9,13.0,84.061,84.731,14.0,2020,44.0,0,1,0,0
85.342,43.0,26.0,0,1,2.0,raikkonen,0,30.0,0,56.3,48.2,13.0,84.493,85.034,14.0,2020,44.0,0,1,0,0
89.319,44.0,27.0,0,1,2.0,raikkonen,0,29.8,0,56.8,46.3,15.0,85.259,85.006,14.0,2020,65.0,0,1,0,0
82.191,46.0,2.0,1,1,3.0,raikkonen,0,29.7,0,56.8,47.1,18.0,83.794,100.982,14.0,2020,65.0,0,0,1,0
81.888,47.0,3.0,1,1,3.0,raikkonen,0,29.1,0,58.7,45.5,18.0,83.699,81.801,14.0,2020,65.0,0,0,1,0
83.112,48.0,4.0,1,1,3.0,raikkonen,0,28.7,0,59.7,44.0,18.0,85.181,82.614,14.0,2020,65.0,0,0,1,0
82.382,49.0,5.0,1,1,3.0,raikkonen,0,28.7,0,60.2,43.2,17.0,84.178,82.046,14.0,2020,65.0,0,0,1,0
83.247,50.0,6.0,1,1,3.0,raikkonen,0,28.7,0,60.1,42.9,17.0,83.088,82.719,14.0,2020,65.0,0,0,1,0
82.927,51.0,7.0,1,1,3.0,raikkonen,0,28.7,0,60.2,43.0,17.0,84.878,82.663,14.0,2020,65.0,0,0,1,0
82.924,52.0,8.0,1,1,3.0,raikkonen,0,28.9,0,59.6,43.2,17.0,83.721,83.133,14.0,2020,65.0,0,0,1,0
82.921,53.0,9.0,1,1,3.0,raikkonen,0,29.1,0,58.9,44.7,17.0,83.543,83.104,14.0,2020,65.0,0,0,1,0
83.036,54.0,10.0,1,1,3.0,raikkonen,0,29.4,0,58.1,45.1,17.0,84.251,83.201,14.0,2020,65.0,0,0,1,0
83.444,55.0,11.0,1,1,3.0,raikkonen,0,29.6,0,57.9,46.0,16.0,84.245,85.197,14.0,2020,65.0,0,0,1,0
83.641,56.0,12.0,1,1,3.0,raikkonen,0,29.9,0,57.2,46.1,16.0,84.022,83.739,14.0,2020,65.0,0,0,1,0
85.165,57.0,13.0,1,1,3.0,raikkonen,0,30.0,0,57.2,47.3,16.0,85.274,84.637,14.0,2020,65.0,0,0,1,0
82.047,58.0,14.0,1,1,3.0,raikkonen,0,30.1,0,57.2,47.8,15.0,84.267,85.234,14.0,2020,65.0,0,0,1,0
83.088,59.0,15.0,1,1,3.0,raikkonen,0,30.2,0,57.1,47.6,15.0,84.382,84.412,14.0,2020,65.0,0,0,1,0
82.025,60.0,16.0,1,1,3.0,raikkonen,0,30.1,0,56.8,47.2,14.0,83.023,85.281,14.0,2020,65.0,0,0,1,0
82.422,61.0,17.0,1,1,3.0,raikkonen,0,30.0,0,57.1,46.4,14.0,82.823,84.066,14.0,2020,65.0,0,0,1,0
82.687,62.0,18.0,1,1,3.0,raikkonen,0,29.9,0,57.0,46.5,14.0,82.786,84.008,14.0,2020,65.0,0,0,1,0
82.858,63.0,19.0,1,1,3.0,raikkonen,0,29.7,0,57.1,45.9,14.0,82.764,83.837,14.0,2020,65.0,0,0,1,0
82.983,64.0,20.0,1,1,3.0,raikkonen,0,29.7,0,57.9,46.2,14.0,83.122,83.474,14.0,2020,65.0,0,0,1,0
83.196,65.0,21.0,1,1,3.0,raikkonen,0,29.6,0,58.3,46.2,14.0,82.174,83.925,14.0,2020,65.0,0,0,1,0
87.659,2.0,5.0,0,1,1.0,kevin_magnussen,0,30.1,0,54.8,48.3,14.0,88.222,87.754,16.0,2020,28.0,0,0,1,0
86.534,3.0,6.0,0,1,1.0,kevin_magnussen,0,30.1,0,54.9,48.3,14.0,86.157,86.782,16.0,2020,28.0,0,0,1,0
85.872,4.0,7.0,0,1,1.0,kevin_magnussen,0,29.6,0,56.6,47.8,14.0,85.905,85.754,16.0,2020,28.0,0,0,1,0
86.146,5.0,8.0,0,1,1.0,kevin_magnussen,0,29.7,0,56.4,48.3,14.0,86.598,86.228,16.0,2020,28.0,0,0,1,0
86.001,6.0,9.0,0,1,1.0,kevin_magnussen,0,30.0,0,55.2,48.6,14.0,85.747,86.104,16.0,2020,28.0,0,0,1,0
85.985,7.0,10.0,0,1,1.0,kevin_magnussen,0,30.0,0,55.0,48.6,14.0,85.818,85.983,16.0,2020,28.0,0,0,1,0
86.126,8.0,11.0,0,1,1.0,kevin_magnussen,0,30.0,0,55.3,48.3,14.0,85.949,86.085,16.0,2020,28.0,0,0,1,0
85.944,9.0,12.0,0,1,1.0,kevin_magnussen,0,29.9,0,56.2,49.1,14.0,86.006,85.876,16.0,2020,28.0,0,0,1,0
85.929,10.0,13.0,0,1,1.0,kevin_magnussen,0,30.2,0,55.4,49.1,14.0,85.632,86.069,16.0,2020,28.0,0,0,1,0
85.566,11.0,14.0,0,1,1.0,kevin_magnussen,0,30.6,0,54.3,49.2,14.0,85.035,85.713,16.0,2020,28.0,0,0,1,0
85.743,12.0,15.0,0,1,1.0,kevin_magnussen,0,30.7,0,53.6,49.2,14.0,85.006,85.619,16.0,2020,28.0,0,0,1,0
85.934,13.0,16.0,0,1,1.0,kevin_magnussen,0,30.3,0,55.2,47.6,14.0,85.458,85.768,16.0,2020,28.0,0,0,1,0
86.026,14.0,17.0,0,1,1.0,kevin_magnussen,0,30.2,0,55.3,48.1,14.0,85.601,86.218,16.0,2020,28.0,0,0,1,0
85.898,15.0,18.0,0,1,1.0,kevin_magnussen,0,30.3,0,54.7,48.5,14.0,85.804,85.842,16.0,2020,28.0,0,0,1,0
85.702,16.0,19.0,0,1,1.0,kevin_magnussen,0,29.8,0,56.2,48.1,14.0,85.492,85.965,16.0,2020,28.0,0,0,1,0
85.554,17.0,20.0,0,1,1.0,kevin_magnussen,0,30.1,0,55.1,48.1,14.0,85.443,85.511,16.0,2020,28.0,0,0,1,0
85.839,18.0,21.0,0,1,1.0,kevin_magnussen,0,29.8,0,55.1,48.4,13.0,85.359,86.017,16.0,2020,28.0,0,0,1,0
85.845,19.0,22.0,0,1,1.0,kevin_magnussen,0,29.8,0,55.9,47.4,13.0,85.123,86.364,16.0,2020,28.0,0,0,1,0
85.794,20.0,23.0,0,1,1.0,kevin_magnussen,0,29.9,0,55.8,48.5,13.0,85.553,85.429,16.0,2020,28.0,0,0,1,0
85.854,21.0,24.0,0,1,1.0,kevin_magnussen,0,30.1,0,54.6,48.4,13.0,90.029,85.017,16.0,2020,28.0,0,0,1,0
85.901,22.0,25.0,0,1,1.0,kevin_magnussen,0,30.0,0,55.5,48.5,10.0,84.063,85.004,16.0,2020,28.0,0,0,1,0
85.832,23.0,26.0,0,1,1.0,kevin_magnussen,0,29.8,0,56.4,48.5,9.0,85.137,85.619,16.0,2020,28.0,0,0,1,0
85.749,24.0,27.0,0,1,1.0,kevin_magnussen,0,29.9,0,56.4,47.6,9.0,85.005,85.892,16.0,2020,28.0,0,0,1,0
85.575,25.0,28.0,0,1,1.0,kevin_magnussen,0,29.4,0,57.5,48.2,9.0,85.214,85.427,16.0,2020,28.0,0,0,1,0
85.596,26.0,29.0,0,1,1.0,kevin_magnussen,0,29.4,0,57.4,47.8,9.0,85.269,85.641,16.0,2020,28.0,0,0,1,0
85.077,27.0,30.0,0,1,1.0,kevin_magnussen,0,29.7,0,56.7,48.1,9.0,85.474,85.627,16.0,2020,28.0,0,0,1,0
93.003,28.0,31.0,0,1,1.0,kevin_magnussen,0,29.7,0,56.2,47.8,15.0,84.316,86.681,16.0,2020,65.0,0,0,1,0
105.827,29.0,2.0,0,1,2.0,kevin_magnussen,1,30.0,0,56.5,47.4,19.0,84.637,102.684,16.0,2020,65.0,0,1,0,0
83.846,30.0,3.0,0,1,2.0,kevin_magnussen,0,30.1,0,56.4,48.6,19.0,84.386,82.825,16.0,2020,65.0,0,1,0,0
84.319,31.0,4.0,0,1,2.0,kevin_magnussen,0,30.1,0,56.3,48.7,19.0,84.071,83.461,16.0,2020,65.0,0,1,0,0
84.439,32.0,5.0,0,1,2.0,kevin_magnussen,0,30.1,0,55.4,48.7,18.0,84.589,91.836,16.0,2020,65.0,0,1,0,0
84.282,33.0,6.0,0,1,2.0,kevin_magnussen,0,30.1,0,55.7,47.9,18.0,84.105,104.068,16.0,2020,65.0,0,1,0,0
84.688,34.0,7.0,0,1,2.0,kevin_magnussen,0,30.2,0,55.3,47.9,18.0,84.661,83.361,16.0,2020,65.0,0,1,0,0
85.963,35.0,8.0,0,1,2.0,kevin_magnussen,0,30.1,0,55.6,47.5,17.0,86.546,104.084,16.0,2020,65.0,0,1,0,0
84.755,36.0,9.0,0,2,2.0,kevin_magnussen,0,30.4,0,54.8,47.4,15.0,84.876,86.429,16.0,2020,65.0,0,1,0,0
86.708,37.0,10.0,0,2,2.0,kevin_magnussen,0,30.5,0,54.5,48.7,15.0,84.795,84.746,16.0,2020,65.0,0,1,0,0
85.565,38.0,11.0,0,1,2.0,kevin_magnussen,0,29.8,0,56.7,45.8,15.0,85.099,84.692,16.0,2020,65.0,0,1,0,0
84.546,39.0,12.0,0,1,2.0,kevin_magnussen,0,29.5,0,57.7,44.8,15.0,87.331,84.524,16.0,2020,65.0,0,1,0,0
84.848,40.0,13.0,0,1,2.0,kevin_magnussen,0,29.8,0,56.4,45.1,15.0,84.985,84.817,16.0,2020,65.0,0,1,0,0
84.969,41.0,14.0,0,1,2.0,kevin_magnussen,0,29.9,0,55.8,47.9,14.0,85.351,87.515,16.0,2020,65.0,0,1,0,0
84.731,42.0,15.0,0,1,2.0,kevin_magnussen,0,30.1,0,55.3,47.9,14.0,85.333,85.121,16.0,2020,65.0,0,1,0,0
85.034,43.0,16.0,0,1,2.0,kevin_magnussen,0,30.0,0,56.3,48.2,14.0,85.342,85.078,16.0,2020,65.0,0,1,0,0
85.383,44.0,17.0,0,1,2.0,kevin_magnussen,0,29.8,0,56.8,46.3,13.0,83.099,85.259,16.0,2020,65.0,0,1,0,0
84.001,45.0,18.0,0,1,2.0,kevin_magnussen,0,29.7,0,56.7,46.4,13.0,84.263,86.222,16.0,2020,65.0,0,1,0,0
85.846,46.0,19.0,0,1,2.0,kevin_magnussen,0,29.7,0,56.8,47.1,13.0,101.148,83.775,16.0,2020,65.0,0,1,0,0
84.253,47.0,20.0,0,1,2.0,kevin_magnussen,0,29.5,0,57.2,46.6,13.0,82.336,83.871,16.0,2020,65.0,0,1,0,0
83.956,48.0,21.0,0,1,2.0,kevin_magnussen,0,28.7,0,59.7,44.0,13.0,82.476,84.401,16.0,2020,65.0,0,1,0,0
85.495,49.0,22.0,0,1,2.0,kevin_magnussen,0,28.7,0,60.2,43.2,13.0,82.977,83.991,16.0,2020,65.0,0,1,0,0
83.935,50.0,23.0,0,1,2.0,kevin_magnussen,0,28.7,0,60.1,42.9,13.0,83.435,83.579,16.0,2020,65.0,0,1,0,0
83.883,51.0,24.0,0,1,2.0,kevin_magnussen,0,28.7,0,60.2,43.0,13.0,83.896,83.491,16.0,2020,65.0,0,1,0,0
83.944,52.0,25.0,0,1,2.0,kevin_magnussen,0,28.8,0,59.9,42.9,13.0,82.879,83.708,16.0,2020,65.0,0,1,0,0
83.999,53.0,26.0,0,1,2.0,kevin_magnussen,0,29.1,0,58.9,44.7,13.0,82.074,83.962,16.0,2020,65.0,0,1,0,0
83.758,54.0,27.0,0,1,2.0,kevin_magnussen,0,29.4,0,58.1,45.1,13.0,83.042,83.426,16.0,2020,65.0,0,1,0,0
84.227,55.0,28.0,0,1,2.0,kevin_magnussen,0,29.6,0,57.9,46.0,13.0,84.064,83.937,16.0,2020,65.0,0,1,0,0
85.883,56.0,29.0,0,1,2.0,kevin_magnussen,0,29.9,0,57.2,46.1,14.0,83.674,84.022,16.0,2020,65.0,0,1,0,0
