LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,nextPit
01:24.491,17.0,SOFT,20.0,False,1,1.0,22.3,False,56.6,32.4,5,bottas,1:23.731,perez,1:24.530,7.0,25.0
01:24.588,18.0,SOFT,21.0,False,1,1.0,22.3,False,57.5,32.2,5,bottas,1:23.736,perez,1:24.394,7.0,25.0
01:24.479,19.0,SOFT,22.0,False,1,1.0,22.3,False,57.0,31.9,5,bottas,1:23.699,perez,1:24.514,7.0,25.0
01:24.436,20.0,SOFT,23.0,False,1,1.0,22.4,False,57.4,32.2,5,bottas,1:23.840,perez,1:24.512,7.0,25.0
01:24.643,21.0,SOFT,24.0,False,1,1.0,22.4,False,58.1,32.1,5,bottas,1:23.837,perez,1:24.723,7.0,25.0
01:24.769,22.0,SOFT,25.0,False,1,1.0,22.3,False,57.4,31.9,5,bottas,1:24.151,perez,1:24.764,7.0,25.0
01:24.514,23.0,SOFT,26.0,False,1,1.0,22.2,False,57.4,31.9,5,bottas,1:27.743,perez,1:24.545,7.0,25.0
01:24.547,24.0,SOFT,27.0,False,1,1.0,22.2,False,57.4,31.9,4,leclerc,1:24.170,perez,1:24.527,7.0,25.0
01:27.870,25.0,SOFT,28.0,False,1,1.0,22.1,False,57.4,31.9,5,perez,1:25.924,bottas,1:21.993,7.0,25.0
01:42.377,26.0,MEDIUM,1.0,True,1,2.0,22.4,False,56.3,32.6,8,russell,1:24.705,latifi,1:25.048,7.0,46.0
01:23.073,27.0,MEDIUM,2.0,True,1,2.0,22.5,False,58.4,32.9,7,raikkonen,1:24.791,russell,1:25.994,7.0,46.0
01:23.316,28.0,MEDIUM,3.0,True,1,2.0,22.6,False,57.1,33.2,6,raikkonen,1:24.391,perez,1:43.231,7.0,46.0
01:24.012,29.0,MEDIUM,4.0,True,1,2.0,22.7,False,56.9,34.0,5,leclerc,1:41.185,raikkonen,1:26.309,7.0,46.0
01:23.545,30.0,MEDIUM,5.0,True,1,2.0,22.7,False,56.6,34.4,5,leclerc,1:22.775,perez,1:22.141,7.0,46.0
01:23.047,31.0,MEDIUM,6.0,True,1,2.0,22.9,False,55.8,34.6,5,leclerc,1:22.799,perez,1:22.906,7.0,46.0
01:23.140,32.0,MEDIUM,7.0,True,1,2.0,22.6,False,56.5,34.4,5,leclerc,1:22.945,perez,1:23.181,7.0,46.0
01:23.049,33.0,MEDIUM,8.0,True,1,2.0,22.6,False,57.6,33.2,5,leclerc,1:22.710,perez,1:23.043,7.0,46.0
01:23.045,34.0,MEDIUM,9.0,True,1,2.0,22.8,False,56.7,33.6,5,leclerc,1:22.625,perez,1:23.051,7.0,46.0
01:22.969,35.0,MEDIUM,10.0,True,1,2.0,22.7,False,57.0,33.6,5,leclerc,1:22.582,perez,1:22.951,7.0,46.0
01:23.142,36.0,MEDIUM,11.0,True,1,2.0,22.6,False,58.1,33.5,5,leclerc,1:22.586,perez,1:23.361,7.0,46.0
01:22.953,37.0,MEDIUM,12.0,True,1,2.0,22.6,False,58.1,32.9,5,leclerc,1:22.604,perez,1:22.768,7.0,46.0
01:23.026,38.0,MEDIUM,13.0,True,1,2.0,22.6,False,57.8,33.2,5,leclerc,1:22.824,perez,1:22.955,7.0,46.0
01:23.006,39.0,MEDIUM,14.0,True,1,2.0,22.5,False,57.5,33.0,5,leclerc,1:22.660,perez,1:22.920,7.0,46.0
01:23.352,40.0,MEDIUM,15.0,True,1,2.0,22.5,False,58.1,33.0,5,leclerc,1:22.560,perez,1:23.371,7.0,46.0
